has_kiosk,eightd_has_key_dispenser,capacity,external_id,short_name,rental_methods,name,electric_bike_surcharge_waiver,rental_uris,lat,eightd_station_services,station_type,region_id,station_id,lng
True,False,23,082554fb-1f3f-11e7-bf6b-3863bb334450,31631,"['KEY', 'CREDITCARD']",8th & F St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897274,[],classic,42,082554fb-1f3f-11e7-bf6b-3863bb334450,-76.994749
True,False,15,0824960b-1f3f-11e7-bf6b-3863bb334450,31503,"['KEY', 'CREDITCARD']",Florida Ave & R St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9126,[],classic,42,0824960b-1f3f-11e7-bf6b-3863bb334450,-77.0135
True,False,19,0cabc1c7-cf6f-4afd-9242-c011b77f6330,31824,"['KEY', 'CREDITCARD']",Valley Ave & Wheeler Rd SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.83664578175751,[],classic,42,0cabc1c7-cf6f-4afd-9242-c011b77f6330,-76.99358886515256
True,False,15,5d8d5182-ea42-49ec-8cae-8891759f5751,31723,"['KEY', 'CREDITCARD']",Ridge Rd & Southern Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.872976,[],classic,42,5d8d5182-ea42-49ec-8cae-8891759f5751,-76.935246
True,False,19,0824e7c1-1f3f-11e7-bf6b-3863bb334450,31260,"['KEY', 'CREDITCARD']",23rd & E St NW ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.896104,[],classic,42,0824e7c1-1f3f-11e7-bf6b-3863bb334450,-77.049882
True,False,15,082641e3-1f3f-11e7-bf6b-3863bb334450,32058,"['KEY', 'CREDITCARD']",Sligo Ave & Carroll Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.990874,[],classic,44,082641e3-1f3f-11e7-bf6b-3863bb334450,-77.016311
True,False,19,08246f1f-1f3f-11e7-bf6b-3863bb334450,31007,"['KEY', 'CREDITCARD']",Crystal City Metro / 18th St & S Bell St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.85778509815245,[],classic,41,08246f1f-1f3f-11e7-bf6b-3863bb334450,-77.05169767141342
True,False,15,0824a988-1f3f-11e7-bf6b-3863bb334450,31226,"['KEY', 'CREDITCARD']",34th St & Wisconsin Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.916442,[],classic,42,0824a988-1f3f-11e7-bf6b-3863bb334450,-77.0682
True,False,23,08251f03-1f3f-11e7-bf6b-3863bb334450,31628,"['KEY', 'CREDITCARD']",1st & I St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.878854378063295,[],classic,42,08251f03-1f3f-11e7-bf6b-3863bb334450,-77.00572729110718
True,False,15,c9760156-83bd-4a7d-9dfa-85d7ee463f62,31537,"['KEY', 'CREDITCARD']",Fort Lincoln Dr & 33rd Pl NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9216413,[],classic,42,c9760156-83bd-4a7d-9dfa-85d7ee463f62,-76.9556866
True,False,15,fc64c842-980f-40be-a4b6-7750a28ecc19,32415,"['KEY', 'CREDITCARD']",Tanger Outlets,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.7968,[],classic,133,fc64c842-980f-40be-a4b6-7750a28ecc19,-77.0026
False,False,12,0825bfcd-1f3f-11e7-bf6b-3863bb334450,31074,"['KEY', 'CREDITCARD']",TJ Cmty Ctr / 2nd St & S Old Glebe Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.869418,[],classic,41,0825bfcd-1f3f-11e7-bf6b-3863bb334450,-77.095596
True,False,19,082549b0-1f3f-11e7-bf6b-3863bb334450,31407,"['KEY', 'CREDITCARD']",Colorado Ave & Longfellow St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.957212,[],classic,42,082549b0-1f3f-11e7-bf6b-3863bb334450,-77.032707
True,False,12,1873077316413198460,32277,"['KEY', 'CREDITCARD']",Layton Hall Dr & University Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.850932,[],classic,,1873077316413198460,-77.302732
True,False,23,0824f644-1f3f-11e7-bf6b-3863bb334450,31239,"['KEY', 'CREDITCARD']",Rhode Island & Connecticut Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905995699991145,[],classic,42,0824f644-1f3f-11e7-bf6b-3863bb334450,-77.03980207443237
True,False,17,08263a37-1f3f-11e7-bf6b-3863bb334450,32214,"['KEY', 'CREDITCARD']",W&OD Trail & Explorer St/Reston Bus Station,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.957037,[],classic,104,08263a37-1f3f-11e7-bf6b-3863bb334450,-77.359718
True,False,15,082525bb-1f3f-11e7-bf6b-3863bb334450,31031,"['KEY', 'CREDITCARD']",15th St & N Scott St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.89054,[],classic,41,082525bb-1f3f-11e7-bf6b-3863bb334450,-77.08095
True,False,23,efe6a4e1-5900-46d6-9755-db074f87c5c2,31323,"['KEY', 'CREDITCARD']",Woodley Park Metro / Calvert St & Connecticut Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.923389,[],classic,42,efe6a4e1-5900-46d6-9755-db074f87c5c2,-77.051833
True,False,12,1cc6ee60-b82f-4264-a490-6c3e5e656ccd,31951,"['KEY', 'CREDITCARD']",8th Rd & S Frederick St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.857049,[],classic,41,1cc6ee60-b82f-4264-a490-6c3e5e656ccd,-77.116339
True,False,15,2027828259307315988,32433,"['KEY', 'CREDITCARD']",Rhode Island Avenue /Charles Armentrout Drive - Melrose Skate Park ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.946393,[],classic,133,2027828259307315988,-76.94602
True,False,23,08254770-1f3f-11e7-bf6b-3863bb334450,31114,"['KEY', 'CREDITCARD']",18th St & Wyoming Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.918809,[],classic,42,08254770-1f3f-11e7-bf6b-3863bb334450,-77.041571
True,False,19,08263311-1f3f-11e7-bf6b-3863bb334450,31520,"['KEY', 'CREDITCARD']",24th & R St NE / National Arboretum,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.91263,[],classic,42,08263311-1f3f-11e7-bf6b-3863bb334450,-76.971923
True,False,19,08247ed8-1f3f-11e7-bf6b-3863bb334450,31700,"['KEY', 'CREDITCARD']",Marion Barry Ave & Naylor Rd SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.861663,[],classic,42,08247ed8-1f3f-11e7-bf6b-3863bb334450,-76.969184
True,False,11,2004427045420044368,32429,"['KEY', 'CREDITCARD']",Bowdoin Ave & Calvert Rd/ College Park Station,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.978103,[],classic,133,2004427045420044368,-76.928879
True,False,11,08249c5a-1f3f-11e7-bf6b-3863bb334450,31501,"['KEY', 'CREDITCARD']",12th & Newton St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.933668,[],classic,42,08249c5a-1f3f-11e7-bf6b-3863bb334450,-76.991016
True,False,23,08261d35-1f3f-11e7-bf6b-3863bb334450,31286,"['KEY', 'CREDITCARD']",11th & O St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90843146089006,[],classic,42,08261d35-1f3f-11e7-bf6b-3863bb334450,-77.02708840370178
True,False,12,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,32268,"['KEY', 'CREDITCARD']",Arlington Blvd & Allen St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8663609,[],classic,104,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,-77.1997883
True,False,15,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,31542,"['KEY', 'CREDITCARD']",12th & Varnum St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.943596,[],classic,42,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,-76.990157
True,False,19,0824eb1b-1f3f-11e7-bf6b-3863bb334450,31015,"['KEY', 'CREDITCARD']",Wilson Blvd & Ft Myer Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8946,[],classic,41,0824eb1b-1f3f-11e7-bf6b-3863bb334450,-77.072305
True,False,14,e581e0b6-51ea-416a-9ae7-6fe5219d7156,32074,"['KEY', 'CREDITCARD']",Twinbrook Metro,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.062041,[],classic,43,e581e0b6-51ea-416a-9ae7-6fe5219d7156,-77.120776
True,False,12,08254123-1f3f-11e7-bf6b-3863bb334450,31050,"['KEY', 'CREDITCARD']",Barton St & 10th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.884961,[],classic,41,08254123-1f3f-11e7-bf6b-3863bb334450,-77.08777
True,False,27,082612c1-1f3f-11e7-bf6b-3863bb334450,31640,"['KEY', 'CREDITCARD']",Maryland Ave & E St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8962260397813,[],classic,42,082612c1-1f3f-11e7-bf6b-3863bb334450,-76.99278563261032
True,False,19,082655cc-1f3f-11e7-bf6b-3863bb334450,31295,"['KEY', 'CREDITCARD']",Potomac & M St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.905509,[],classic,42,082655cc-1f3f-11e7-bf6b-3863bb334450,-77.065246
True,False,19,52ba8179-5dda-404f-abba-796b3f645434,32090,"['KEY', 'CREDITCARD']",Stewart & April,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.0449444,[],classic,44,52ba8179-5dda-404f-abba-796b3f645434,-76.9811552
True,False,15,08252a92-1f3f-11e7-bf6b-3863bb334450,31040,"['KEY', 'CREDITCARD']",GMU/Fairfax Dr & Kenmore St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.884702715757356,[],classic,41,08252a92-1f3f-11e7-bf6b-3863bb334450,-77.10030198097229
True,False,19,0825f344-1f3f-11e7-bf6b-3863bb334450,31077,"['KEY', 'CREDITCARD']",Iwo Jima Memorial / Meade & 14th St N,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88992,[],classic,41,0825f344-1f3f-11e7-bf6b-3863bb334450,-77.071301
True,False,15,0824866e-1f3f-11e7-bf6b-3863bb334450,31013,"['KEY', 'CREDITCARD']",Eads St & 22nd St S,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.85438051517749,[],classic,41,0824866e-1f3f-11e7-bf6b-3863bb334450,-77.05341160297394
True,False,19,082476ba-1f3f-11e7-bf6b-3863bb334450,31105,"['KEY', 'CREDITCARD']",14th & Harvard St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.9268,[],classic,42,082476ba-1f3f-11e7-bf6b-3863bb334450,-77.0322
True,False,23,c139589c-fe21-4834-a2a1-5528f7dd2152,31969,"['KEY', 'CREDITCARD']",Braddock Rd Metro South,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.813474,[],classic,40,c139589c-fe21-4834-a2a1-5528f7dd2152,-77.053734
True,False,23,1926601045514275106,31336,"['KEY', 'CREDITCARD']",9th & N St NW ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.906622,[],classic,,1926601045514275106,-77.023885
True,False,25,08263241-1f3f-11e7-bf6b-3863bb334450,31291,"['KEY', 'CREDITCARD']",Vermont Ave & I St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.901136451737045,[],classic,42,08263241-1f3f-11e7-bf6b-3863bb334450,-77.03445106744766
True,False,15,2067308793601420186,32299,"['KEY', 'CREDITCARD']",Greensboro Dr & Silver Hill Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.924325,[],classic,104,2067308793601420186,-77.232091
True,False,19,2023408083066081290,31340,"['KEY', 'CREDITCARD']",North Capitol & Douglas St NW / Reservoir Park Rec ,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.923613,[],classic,42,2023408083066081290,-77.009814
True,False,35,0824c309-1f3f-11e7-bf6b-3863bb334450,31622,"['KEY', 'CREDITCARD']",13th & D St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.894832,[],classic,42,0824c309-1f3f-11e7-bf6b-3863bb334450,-76.987633
True,False,19,0541e06c-642c-4f31-9f24-19bfcbb8811d,31826,"['KEY', 'CREDITCARD']",Minnesota Ave & R St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8693365,[],classic,42,0541e06c-642c-4f31-9f24-19bfcbb8811d,-76.978519
True,False,15,08254ebb-1f3f-11e7-bf6b-3863bb334450,32006,"['KEY', 'CREDITCARD']",13th St & Eastern Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.987,[],classic,44,08254ebb-1f3f-11e7-bf6b-3863bb334450,-77.029417
True,False,11,523db239-4cfe-4d84-b8ff-60f1ad4d342c,32263,"['KEY', 'CREDITCARD']",Gatehouse Rd & Telestar Ct,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.868536,[],classic,104,523db239-4cfe-4d84-b8ff-60f1ad4d342c,-77.225262
False,False,12,0825e443-1f3f-11e7-bf6b-3863bb334450,31075,"['KEY', 'CREDITCARD']",Rolfe St & 9th St S,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.866471,[],classic,41,0825e443-1f3f-11e7-bf6b-3863bb334450,-77.076131
True,False,15,199ecf43-3fcc-446e-8b91-e151e7ad617f,31937,"['KEY', 'CREDITCARD']",Arlington Blvd & Ft Myer Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.890863,[],classic,41,199ecf43-3fcc-446e-8b91-e151e7ad617f,-77.074893
True,False,12,f75a76bb-34fc-4ee3-81d9-f23d9867017d,32252,"['KEY', 'CREDITCARD']",Ridge Heights and Owl Cove Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.933923,[],classic,104,f75a76bb-34fc-4ee3-81d9-f23d9867017d,-77.331653
True,False,12,1929488402496518868,32293,"['KEY', 'CREDITCARD']",GMU/Patriot Cir & York Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8275011894995,[],classic,,1929488402496518868,-77.30415743360248
True,False,19,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,31659,"['KEY', 'CREDITCARD']",11th & C St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.885908,[],classic,42,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,-76.991476
True,False,15,08249cd3-1f3f-11e7-bf6b-3863bb334450,31220,"['KEY', 'CREDITCARD']",21st & E St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.8961140441491,[],classic,42,08249cd3-1f3f-11e7-bf6b-3863bb334450,-77.04661488533019
True,False,19,08254f20-1f3f-11e7-bf6b-3863bb334450,31312,"['KEY', 'CREDITCARD']",Wisconsin Ave & O St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.90849,[],classic,42,08254f20-1f3f-11e7-bf6b-3863bb334450,-77.063586
True,False,19,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,31718,"['KEY', 'CREDITCARD']",Ridge Rd Community Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.876227445751475,[],classic,42,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,-76.94098126958124
True,False,11,0824f08b-1f3f-11e7-bf6b-3863bb334450,31706,"['KEY', 'CREDITCARD']",Fairfax Village,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.86559,[],classic,42,0824f08b-1f3f-11e7-bf6b-3863bb334450,-76.952103
True,False,35,0824c8d2-1f3f-11e7-bf6b-3863bb334450,31234,"['KEY', 'CREDITCARD']",20th & O St NW / Dupont South,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.908905,[],classic,42,0824c8d2-1f3f-11e7-bf6b-3863bb334450,-77.04478
True,False,19,eda09ed8-ca5e-4187-938c-3260cabdf82d,31416,"['KEY', 'CREDITCARD']",14th St & Luzon Ave NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.969489,[],classic,42,eda09ed8-ca5e-4187-938c-3260cabdf82d,-77.033509
True,False,12,1871684492868499562,32274,"['KEY', 'CREDITCARD']",Beech Dr at Draper Dr Park,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.866659,[],classic,,1871684492868499562,-77.282077
True,False,33,96ce48cf-5d98-4dfb-86b1-f461230cd193,31655,"['KEY', 'CREDITCARD']",New Jersey Ave & F St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897108,[],classic,42,96ce48cf-5d98-4dfb-86b1-f461230cd193,-77.011616
True,False,15,68bb0313-ccdb-4930-98ba-96d77ec986ef,32077,"['KEY', 'CREDITCARD']",Rockville Pike & Old Georgetown Rd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.049765,[],classic,43,68bb0313-ccdb-4930-98ba-96d77ec986ef,-77.11368
False,False,16,0825f9b6-1f3f-11e7-bf6b-3863bb334450,31087,"['KEY', 'CREDITCARD']",Monroe Ave & Leslie Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.820932,[],classic,40,0825f9b6-1f3f-11e7-bf6b-3863bb334450,-77.053096
True,False,11,0825f807-1f3f-11e7-bf6b-3863bb334450,31083,"['KEY', 'CREDITCARD']",Potomac Greens Dr & Slaters Ln,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.82175,[],classic,40,0825f807-1f3f-11e7-bf6b-3863bb334450,-77.047494
True,False,11,0824979f-1f3f-11e7-bf6b-3863bb334450,31402,"['KEY', 'CREDITCARD']",14th St Heights / 14th & Crittenden St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.947774,[],classic,42,0824979f-1f3f-11e7-bf6b-3863bb334450,-77.032818
True,False,15,fe33785a-90bb-40e0-9dce-91968006a5c6,31963,"['KEY', 'CREDITCARD']",Holmes Run Pkwy & N Pickett St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.814305,[],classic,40,fe33785a-90bb-40e0-9dce-91968006a5c6,-77.11893
True,False,19,0826315d-1f3f-11e7-bf6b-3863bb334450,31916,"['KEY', 'CREDITCARD']",Potomac Ave & Swann Ave,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.829545,[],classic,40,0826315d-1f3f-11e7-bf6b-3863bb334450,-77.047844
True,False,23,082513a4-1f3f-11e7-bf6b-3863bb334450,31244,"['KEY', 'CREDITCARD']",4th & E St SW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.88412,[],classic,42,082513a4-1f3f-11e7-bf6b-3863bb334450,-77.017445
True,False,19,0826030a-1f3f-11e7-bf6b-3863bb334450,31293,"['KEY', 'CREDITCARD']",Thomas Jefferson St NW & Water/K St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.902826,[],classic,42,0826030a-1f3f-11e7-bf6b-3863bb334450,-77.060173
True,False,15,08259091-1f3f-11e7-bf6b-3863bb334450,31635,"['KEY', 'CREDITCARD']",Potomac Ave & 8th St SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.876737,[],classic,42,08259091-1f3f-11e7-bf6b-3863bb334450,-76.994468
True,False,12,bc4fc3e2-2050-4571-851b-47f062319f95,32248,"['KEY', 'CREDITCARD']",Olde Crafts Dr and Cartwright Pl,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.938797,[],classic,104,bc4fc3e2-2050-4571-851b-47f062319f95,-77.354067
True,False,11,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,32229,"['KEY', 'CREDITCARD']",Park Run & Onyx Dr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.92755,[],classic,104,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,-77.226644
True,False,15,082539e0-1f3f-11e7-bf6b-3863bb334450,31042,"['KEY', 'CREDITCARD']",Market Square / King St & Royal St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.804718,[],classic,40,082539e0-1f3f-11e7-bf6b-3863bb334450,-77.043363
True,False,19,06a14329-dedb-4152-b237-e59afccd8d42,31656,"['KEY', 'CREDITCARD']",Maryland Ave & 17th St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.901935,[],classic,42,06a14329-dedb-4152-b237-e59afccd8d42,-76.978627
True,False,19,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,31816,"['KEY', 'CREDITCARD']",4th St & Mississippi Ave SE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.836,[],classic,42,8083cb0d-c3a4-417e-b46e-afe6cf1a7e67,-77.0009
True,False,15,0824e189-1f3f-11e7-bf6b-3863bb334450,31304,"['KEY', 'CREDITCARD']",36th & Calvert St NW / Glover Park,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.922581,[],classic,42,0824e189-1f3f-11e7-bf6b-3863bb334450,-77.070334
True,False,19,92dd5072-b877-45d6-ba24-c5acbe66733b,31658,"['KEY', 'CREDITCARD']",Rosedale Rec Center,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.897808,[],classic,42,92dd5072-b877-45d6-ba24-c5acbe66733b,-76.979634
True,False,11,2069782102977517916,32095,"['KEY', 'CREDITCARD']",Crabbs Branch Avenue & Gramercy Blvd,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",39.124921,[],classic,43,2069782102977517916,-77.164467
True,False,12,9c8b35b2-fcab-4142-957d-5bb845374685,32250,"['KEY', 'CREDITCARD']",Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.941496,[],classic,104,9c8b35b2-fcab-4142-957d-5bb845374685,-77.366499
True,False,15,0825b213-1f3f-11e7-bf6b-3863bb334450,32027,"['KEY', 'CREDITCARD']",Battery Ln & Trolley Trail,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.992375,[],classic,44,0825b213-1f3f-11e7-bf6b-3863bb334450,-77.100104
True,False,19,0826540e-1f3f-11e7-bf6b-3863bb334450,31413,"['KEY', 'CREDITCARD']",3rd & Underwood St NW,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.968935461525916,[],classic,42,0826540e-1f3f-11e7-bf6b-3863bb334450,-77.01626300811768
True,False,11,0825548f-1f3f-11e7-bf6b-3863bb334450,31630,"['KEY', 'CREDITCARD']",15th & East Capitol St NE,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.889908,[],classic,42,0825548f-1f3f-11e7-bf6b-3863bb334450,-76.983326
True,False,17,08253c00-1f3f-11e7-bf6b-3863bb334450,31046,"['KEY', 'CREDITCARD']",Henry St & Pendleton St,False,"{'android': 'https://dc.lft.to/lastmile_qr_scan', 'ios': 'https://dc.lft.to/lastmile_qr_scan'}",38.811456,[],classic,40,08253c00-1f3f-11e7-bf6b-3863bb334450,-77.050276
