id,station_name,short_name,total_docks,docks_in_service,status,lat,lng,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_8hcu_yrd4
1934288914372987240,Kedzie Ave & Jackson Blvd,24213,15,15,In Service,41.877161,-87.706134,"{'type': 'Point', 'coordinates': [-87.706134, 41.877161]}",11,21572,28,765,23,30,28
1967731401884924158,Albany Ave & Douglas Blvd,21421,15,15,In Service,41.8631643,-87.7030815,"{'type': 'Point', 'coordinates': [-87.7030815, 41.8631643]}",36,21569,30,132,14,57,24
a3b25656-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 75th St,569,11,11,In Service,41.75916,-87.595751,"{'type': 'Point', 'coordinates': [-87.595751, 41.75916]}",32,21546,67,121,33,61,3
1974452106772983826,Mozart St & Jackson Blvd,21418,12,12,In Service,41.8775,-87.6974,"{'type': 'Point', 'coordinates': [-87.6974, 41.8775]}",48,21184,28,51,46,28,27
a3add365-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & 21st St,15686,11,11,In Service,41.8535336321,-87.7050730318,"{'type': 'Point', 'coordinates': [-87.7050730318, 41.85353363213]}",36,21569,32,201,14,57,24
a3aded13-a135-11e9-9cda-0a87ae2ba916,Albany Ave & 26th St,15691,11,11,In Service,41.844507,-87.701655,"{'type': 'Point', 'coordinates': [-87.701655, 41.844507]}",29,21569,32,124,1,57,25
a3ab812d-a135-11e9-9cda-0a87ae2ba916,Adler Planetarium,13431,39,39,In Service,41.866095,-87.607267,"{'type': 'Point', 'coordinates': [-87.607267, 41.866095]}",48,14913,34,374,10,35,9
a3b2ec43-a135-11e9-9cda-0a87ae2ba916,Elmwood Ave & Austin St,598,15,15,In Service,42.025784,-87.684107,"{'type': 'Point', 'coordinates': [-87.684107, 42.025784]}",,26609,,,,,
a3a78bc0-a135-11e9-9cda-0a87ae2ba916,Columbus Dr & Randolph St,13263,55,55,In Service,41.884728,-87.619521,"{'type': 'Point', 'coordinates': [-87.619521, 41.884728]}",22,14309,38,580,36,42,42
1976680841729198100,Manistee Ave & 95th St,24396,16,16,In Service,41.7226,-87.55692,"{'type': 'Point', 'coordinates': [-87.55692, 41.7226]}",47,21202,48,527,47,25,6
a3a7b41d-a135-11e9-9cda-0a87ae2ba916,Western Ave & 21st St,13091,15,15,In Service,41.854109,-87.685838,"{'type': 'Point', 'coordinates': [-87.685838, 41.854109]}",8,14920,33,4,23,43,28
1975902497437067330,Homan Ave & 26th St,24230,15,15,In Service,41.84425,-87.70983,"{'type': 'Point', 'coordinates': [-87.70983, 41.84425]}",14,21569,32,146,1,57,25
a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,Orleans St & Elm St,TA1306000006,15,15,In Service,41.902924,-87.637715,"{'type': 'Point', 'coordinates': [-87.637715, 41.902924]}",41,14926,37,148,46,54,27
1929905600854819414,Lowell Ave & Armitage Ave,1524189,15,15,In Service,41.9170767,-87.7353543,"{'type': 'Point', 'coordinates': [-87.7353543, 41.9170767]}",27,22615,21,75,12,2,35
97818a9b-0f86-44df-98e6-1bc16812e3d9,Lakefront Trail & Bryn Mawr Ave,15576,19,19,In Service,41.9840441152,-87.6522812247,"{'type': 'Point', 'coordinates': [-87.652281224728, 41.984044115192]}",40,22616,76,14,16,14,48
a3a50ec8-a135-11e9-9cda-0a87ae2ba916,Millennium Park,13008,47,47,In Service,41.8810317,-87.62408432,"{'type': 'Point', 'coordinates': [-87.62408432, 41.8810317]}",22,14309,38,580,36,34,42
1976649188502348766,Commercial Ave & 97th St,24398,15,15,In Service,41.71893,-87.55112,"{'type': 'Point', 'coordinates': [-87.55112, 41.71893]}",47,21202,48,526,47,25,6
a3a79fdc-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Grand Ave,TA1307000117,31,31,In Service,41.891466,-87.626761,"{'type': 'Point', 'coordinates': [-87.626761, 41.891466]}",22,21182,37,626,36,6,42
a3a62025-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Webster Ave,13193,19,19,In Service,41.921822,-87.64414,"{'type': 'Point', 'coordinates': [-87.64414, 41.921822]}",51,21190,68,798,34,16,43
ad9f8858-dc27-43ca-8fdc-78044b22f1fc,Walden Pkwy & 100th St,20107,15,15,In Service,41.7121641036,-87.6677334309,"{'type': 'Point', 'coordinates': [-87.667733430862, 41.712164103598]}",33,22212,71,628,42,13,19
1984756450139626426,Avers Ave & 16th St,24225,16,16,In Service,41.85909,-87.72121,"{'type': 'Point', 'coordinates': [-87.72121, 41.85909]}",36,21569,30,33,14,57,24
a3a3888b-a135-11e9-9cda-0a87ae2ba916,Field Blvd & South Water St,15534,19,19,In Service,41.8863490627,-87.6175165471,"{'type': 'Point', 'coordinates': [-87.6175165471, 41.88634906269]}",22,14309,38,580,36,42,42
a3aa8ca0-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Irving Park Rd,TA1309000043,15,15,In Service,41.954177,-87.664358,"{'type': 'Point', 'coordinates': [-87.664358, 41.954177]}",13,21186,57,724,18,53,46
532a6e43-6efc-4c87-81a8-c75dfd8e8fde,Wentworth Ave & Cermak Rd*,chargingstx07,16,16,In Service,41.8532144185,-87.6318722963,"{'type': 'Point', 'coordinates': [-87.631872296333, 41.85321441852]}",8,21194,35,3,26,40,7
2012268829702165398,Racine Ave & 115th St,24432,16,16,In Service,41.68476,-87.65196,"{'type': 'Point', 'coordinates': [-87.65196, 41.68476]}",45,22212,50,642,22,13,21
a3a6c38e-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wellington Ave,TA1307000006,19,19,In Service,41.9357746177,-87.6636001468,"{'type': 'Point', 'coordinates': [-87.66360014677, 41.935774617665]}",16,4449,57,679,40,22,32
a3ac3b03-a135-11e9-9cda-0a87ae2ba916,Clark St & Touhy Ave,RP-007,15,15,In Service,42.0125601154,-87.6743671152,"{'type': 'Point', 'coordinates': [-87.6743671152, 42.01256011541]}",3,21853,10,49,5,9,49
a3a4591a-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Kingsbury St,TA1306000009,43,43,In Service,41.897764,-87.642884,"{'type': 'Point', 'coordinates': [-87.642884, 41.897764]}",41,14926,37,617,46,54,27
2012268481809814414,Eggleston Ave & 115th St,24433,16,16,In Service,41.68507,-87.63361,"{'type': 'Point', 'coordinates': [-87.63361, 41.68507]}",45,21861,50,255,22,19,21
1926946441362045298,Laramie Ave & Addison St,23167,15,15,In Service,41.9456842,-87.7569344,"{'type': 'Point', 'coordinates': [-87.7569344, 41.9456842]}",25,22618,15,361,21,21,31
1962991219412381958,Laramie Ave & Bloomingdale Ave,24194,12,12,In Service,41.91432,-87.75572,"{'type': 'Point', 'coordinates': [-87.75572, 41.91432]}",4,22615,26,523,45,2,37
2037897415290078108,Higgins Ave & Austin Ave,24459,12,12,In Service,41.97342,-87.77865,"{'type': 'Point', 'coordinates': [-87.77865, 41.97342]}",20,21869,11,779,50,48,45
2038315274961340692,State St & 127th St,24410,16,16,In Service,41.66388,-87.622,"{'type': 'Point', 'coordinates': [-87.622, 41.66388]}",30,21861,50,504,43,19,11
2036783513617573970,Elston Ave & Carmen Ave,24472,16,16,In Service,41.97354,-87.74955,"{'type': 'Point', 'coordinates': [-87.74955, 41.97354]}",20,21869,12,746,50,48,45
2038265780361703964,Austin Ave & Milwaukee Ave,24480,9,9,In Service,41.98736,-87.77805,"{'type': 'Point', 'coordinates': [-87.77805, 41.98736]}",20,22532,36,656,50,18,45
a3a80f32-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Rockwell St,13242,19,19,In Service,41.92033,-87.69309,"{'type': 'Point', 'coordinates': [-87.69309, 41.92033]}",24,22535,23,294,41,1,1
1942118282074374350,Wellington Ave & Mulligan Ave,21351,15,15,In Service,41.93473,-87.78436,"{'type': 'Point', 'coordinates': [-87.78436, 41.93473]}",39,22254,19,81,44,52,30
1951050538021341810,Lamon Ave & 47th St,24253,11,11,In Service,41.80781,-87.74569,"{'type': 'Point', 'coordinates': [-87.74569, 41.80781]}",35,22268,53,604,28,7,22
d53ae727-5265-4b8e-a6ca-2a36dc0345c4,Wilton Ave & Diversey Pkwy*,chargingstx2,32,32,In Service,41.932418,-87.652705,"{'type': 'Point', 'coordinates': [-87.652705, 41.932418]}",51,21190,68,769,34,16,43
a3ac9d43-a135-11e9-9cda-0a87ae2ba916,Western Ave & Walton St,KA1504000103,23,23,In Service,41.8984176894,-87.6865960164,"{'type': 'Point', 'coordinates': [-87.6865960164, 41.89841768945]}",16,21560,25,541,41,4,36
a3a81d33-a135-11e9-9cda-0a87ae2ba916,Halsted St & Willow St,TA1307000166,19,19,In Service,41.913865,-87.648755,"{'type': 'Point', 'coordinates': [-87.648755, 41.913865]}",51,21190,68,168,34,16,43
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,Larrabee St & North Ave,TA1306000008,19,19,In Service,41.91021,-87.6435,"{'type': 'Point', 'coordinates': [-87.6435, 41.91021]}",41,14926,37,108,46,54,27
a3a5c440-a135-11e9-9cda-0a87ae2ba916,Clark St & North Ave,13128,15,15,In Service,41.911974,-87.631942,"{'type': 'Point', 'coordinates': [-87.631942, 41.911974]}",51,21190,68,271,34,16,43
a3a70bbd-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 14th St,TA1307000124,19,19,In Service,41.864059,-87.623727,"{'type': 'Point', 'coordinates': [-87.623727, 41.864059]}",48,14913,34,374,9,35,8
1936582699682930930,Mayfield Ave & Roosevelt Rd,21367,15,15,In Service,41.86569,-87.77176,"{'type': 'Point', 'coordinates': [-87.77176, 41.86569]}",52,22216,26,61,7,32,29
a3a5700b-a135-11e9-9cda-0a87ae2ba916,Dearborn St & Erie St,13045,27,27,In Service,41.893992,-87.629318,"{'type': 'Point', 'coordinates': [-87.629318, 41.893992]}",22,4446,37,669,36,55,42
1984470891045347604,Lawndale Ave & 59th St,24279,16,16,In Service,41.78638,-87.7157,"{'type': 'Point', 'coordinates': [-87.7157, 41.78638]}",49,21867,60,774,6,58,23
2020810253003180058,Farragut Ave & Central Ave,24476,16,16,In Service,41.97666,-87.76823,"{'type': 'Point', 'coordinates': [-87.76823, 41.97666]}",20,21869,11,128,50,48,45
a3accb60-a135-11e9-9cda-0a87ae2ba916,Princeton Ave & Garfield Blvd,KA1503000013,11,11,In Service,41.794982,-87.633124,"{'type': 'Point', 'coordinates': [-87.633124, 41.794982]}",12,14924,3,224,9,37,20
a3ac0fff-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 56th St,TA1309000063,19,19,In Service,41.79161,-87.58748,"{'type': 'Point', 'coordinates': [-87.58748, 41.79161]}",32,22260,8,502,33,60,3
1945194573870506886,Lawler Ave & 50th St,21400,15,15,In Service,41.80217,-87.74894,"{'type': 'Point', 'coordinates': [-87.74894, 41.80217]}",35,22268,53,605,28,7,22
1879442377117973296,Dan Ryan Woods & 83rd St,23123,11,11,In Service,41.742805,-87.680177,"{'type': 'Point', 'coordinates': [-87.680177, 41.742805]}",6,21554,69,217,30,59,18
625e37ea-24ea-4f13-9a54-6322466ec521,Dauphin Ave & 87th St,20116,15,15,In Service,41.73648,-87.601252,"{'type': 'Point', 'coordinates': [-87.601252, 41.73648]}",9,21546,40,429,35,61,10
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,Peoria St & Jackson Blvd,13158,19,19,In Service,41.8776415963,-87.6496177912,"{'type': 'Point', 'coordinates': [-87.649617791176, 41.877641596275]}",48,14917,29,91,26,44,34
da9e6779-5056-4d45-bae3-9dc325ed2807,Hale Ave & 107th St,20108,11,11,In Service,41.6992061681,-87.6689189672,"{'type': 'Point', 'coordinates': [-87.668918967247, 41.699206168128]}",33,22212,74,380,42,13,19
a3b1e065-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Pershing Rd,546,11,11,In Service,41.823192,-87.676597,"{'type': 'Point', 'coordinates': [-87.676597, 41.823192]}",26,14924,56,719,1,37,12
8995498f-1209-4b06-9317-01cd695b3b61,Franklin St & Illinois St,RN-,11,11,In Service,41.8910233103,-87.6354798675,"{'type': 'Point', 'coordinates': [-87.635479867458, 41.891023310252]}",22,4446,37,652,36,55,42
a3a3cbac-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Jackson Blvd,13157,23,23,In Service,41.87772613,-87.65478743,"{'type': 'Point', 'coordinates': [-87.65478743, 41.87772613]}",48,14917,29,91,26,44,34
87d2a090-22cd-471b-b622-fef3923999dd,Loomis St & 89th St,20102,15,15,In Service,41.7323797533,-87.6580694318,"{'type': 'Point', 'coordinates': [-87.658069431782, 41.732379753296]}",18,21554,70,533,13,59,21
a3aa2abb-a135-11e9-9cda-0a87ae2ba916,Broadway & Barry Ave,13137,19,19,In Service,41.937582316,-87.644097805,"{'type': 'Point', 'coordinates': [-87.644097805023, 41.937582316006]}",38,4449,57,683,25,22,44
a3a40ad8-a135-11e9-9cda-0a87ae2ba916,State St & Van Buren St,TA1305000035,27,27,In Service,41.877181,-87.627844,"{'type': 'Point', 'coordinates': [-87.627844, 41.877181]}",48,14912,38,92,10,29,9
a3a9fc75-a135-11e9-9cda-0a87ae2ba916,Wells St & Evergreen Ave,TA1308000049,19,19,In Service,41.906724,-87.63483,"{'type': 'Point', 'coordinates': [-87.63483, 41.906724]}",51,14926,37,290,11,54,2
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Archer Ave,15442,15,15,In Service,41.839208684,-87.6656098589,"{'type': 'Point', 'coordinates': [-87.6656098589, 41.83920868403]}",26,14920,33,126,26,43,12
1942539875938640858,Harlem Ave & Bloomingdale Ave,21377,15,15,In Service,41.91203,-87.80577,"{'type': 'Point', 'coordinates': [-87.80577, 41.91203]}",39,4454,26,598,7,3,29
1945195755748241796,Homan Ave & 77th St,24135,15,15,In Service,41.75374,-87.70751,"{'type': 'Point', 'coordinates': [-87.70751, 41.75374]}",6,4300,69,498,30,8,18
59019cbc-47d4-4743-afb2-e71e9767df0c,Clyde Ave & 87th St,20230,15,15,In Service,41.7371514643,-87.5727403164,"{'type': 'Point', 'coordinates': [-87.572740316391, 41.737151464311]}",9,21202,41,431,35,25,10
a3a53324-a135-11e9-9cda-0a87ae2ba916,Field Museum,13029,55,55,In Service,41.865312,-87.617867,"{'type': 'Point', 'coordinates': [-87.617867, 41.865312]}",48,14913,34,374,10,35,9
a3aa3adf-a135-11e9-9cda-0a87ae2ba916,Broadway & Cornelia Ave,13278,15,15,In Service,41.945529,-87.646439,"{'type': 'Point', 'coordinates': [-87.646439, 41.945529]}",37,4449,57,692,39,22,46
7e435d2a-617e-4c3f-bed0-a8801c20f265,Stony Island Ave & 90th St,20236,15,15,In Service,41.7313949433,-87.5857436657,"{'type': 'Point', 'coordinates': [-87.585743665695, 41.731394943302]}",9,21202,44,491,35,61,10
a3a43f48-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Washington St,13001,43,43,In Service,41.8839840647,-87.6246839762,"{'type': 'Point', 'coordinates': [-87.624683976173, 41.883984064727]}",22,14309,38,580,36,41,34
2047210456672276856,Archer & Wentworth,25001,11,11,In Service,41.8546868,-87.6308531,"{'type': 'Point', 'coordinates': [-87.6308531, 41.8546868]}",8,21194,35,3,26,40,7
bbf9b599-1873-4133-b670-a0ef9e5c429c,Ashland Ave & 78th St,20234,15,15,In Service,41.7522048494,-87.6636993885,"{'type': 'Point', 'coordinates': [-87.663699388504, 41.752204849411]}",17,21554,70,573,31,59,17
a3a523a6-a135-11e9-9cda-0a87ae2ba916,Clark St & Armitage Ave,13146,31,31,In Service,41.918306,-87.636282,"{'type': 'Point', 'coordinates': [-87.636282, 41.918306]}",51,21190,68,271,34,16,43
1954768541828039308,Kedzie Ave & 38th Pl,24240,11,11,In Service,41.8235109,-87.7041017,"{'type': 'Point', 'coordinates': [-87.7041017, 41.8235109]}",29,22248,55,639,1,56,12
a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grace St,13319,15,15,In Service,41.950687,-87.6687,"{'type': 'Point', 'coordinates': [-87.6687, 41.950687]}",13,21186,57,724,18,53,47
1945088454548058244,Harlem Ave & Irving Park Rd,21326,15,15,In Service,41.95326,-87.80714,"{'type': 'Point', 'coordinates': [-87.80714, 41.95326]}",25,22254,17,442,19,52,38
a3ad09b2-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 74th St,KA1503000020,11,11,In Service,41.7621889604,-87.55927465,"{'type': 'Point', 'coordinates': [-87.55927465, 41.76218896038]}",43,22538,39,421,37,24,5
a3a74e60-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Illinois St,13430,31,31,In Service,41.890762,-87.631697,"{'type': 'Point', 'coordinates': [-87.631697, 41.890762]}",22,4446,37,670,36,55,42
a3afdcbf-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Addison St,KA1504000143,15,15,In Service,41.946655,-87.683359,"{'type': 'Point', 'coordinates': [-87.683359, 41.946655]}",13,21538,46,614,18,39,32
1789242536879942642,Halsted St & Fulton St,23003,19,19,In Service,41.886871,-87.648089,"{'type': 'Point', 'coordinates': [-87.648089, 41.886871]}",41,14917,29,63,46,44,27
a3ad61c2-a135-11e9-9cda-0a87ae2ba916,Cornell Ave & Hyde Park Blvd,KA1503000007,19,19,In Service,41.802406,-87.586924,"{'type': 'Point', 'coordinates': [-87.586924, 41.802406]}",1,21192,8,405,33,10,3
1929121521556988340,Grace St & Central Ave,23164,15,15,In Service,41.9495327,-87.7672648,"{'type': 'Point', 'coordinates': [-87.7672648, 41.9495327]}",25,22254,15,311,19,52,38
a3a3f5e9-a135-11e9-9cda-0a87ae2ba916,Noble St & Milwaukee Ave,13290,15,15,In Service,41.9007,-87.662607,"{'type': 'Point', 'coordinates': [-87.662607, 41.9007]}",41,22620,25,484,11,49,1
a3a62566-a135-11e9-9cda-0a87ae2ba916,Mies van der Rohe Way & Chestnut St,15529,19,19,In Service,41.8985866514,-87.6219152258,"{'type': 'Point', 'coordinates': [-87.6219152258, 41.8985866514]}",22,21182,37,233,11,6,2
a3a9f76a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Palmer Ct,13292,15,15,In Service,41.921525,-87.707322,"{'type': 'Point', 'coordinates': [-87.707322, 41.921525]}",10,22535,23,321,40,1,35
a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 60th St,KA1503000014,19,19,In Service,41.7850971464,-87.6010727606,"{'type': 'Point', 'coordinates': [-87.6010727606, 41.78509714636]}",53,22260,9,427,4,60,3
b8c74f86-2873-4818-88ac-81d9ae374add,Fort Dearborn Dr & 31st St*,chargingstx06,20,20,In Service,41.838676329,-87.6088321209,"{'type': 'Point', 'coordinates': [-87.608832120895, 41.838676328971]}",1,21194,1,560,10,40,9
a3a71b0a-a135-11e9-9cda-0a87ae2ba916,May St & Cullerton St,13331,11,11,In Service,41.855136,-87.654127,"{'type': 'Point', 'coordinates': [-87.654127, 41.855136]}",8,14920,33,251,26,43,25
a3ac54af-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Division St,KA1504000079,23,23,In Service,41.90348607,-87.6433534936,"{'type': 'Point', 'coordinates': [-87.6433534936, 41.90348607004]}",41,14926,37,108,46,54,27
2014856134756363200,Aberdeen St & 103rd St,24425,16,16,In Service,41.70704,-87.65022,"{'type': 'Point', 'coordinates': [-87.65022, 41.70704]}",45,22212,72,594,22,13,21
1966261229814532840,Burley Ave & 85th St,24393,15,15,In Service,41.74117,-87.54518,"{'type': 'Point', 'coordinates': [-87.54518, 41.74117]}",47,21202,42,506,47,25,6
1981450681586989620,Mason Ave & Montrose Ave,24365,16,16,In Service,41.96056,-87.77588,"{'type': 'Point', 'coordinates': [-87.77588, 41.96056]}",25,22254,15,26,19,48,38
a3aa7373-a135-11e9-9cda-0a87ae2ba916,Ravenswood Ave & Berteau Ave,TA1309000018,15,15,In Service,41.957921,-87.673567,"{'type': 'Point', 'coordinates': [-87.673567, 41.957921]}",13,21186,57,651,18,53,47
1978529864027224986,Narragansett Ave & Montrose Ave,24364,16,16,In Service,41.959978,-87.786928,"{'type': 'Point', 'coordinates': [-87.786928, 41.959978]}",25,22254,17,442,19,52,38
1933956482619414962,Kildare Ave & 26th St,21365,15,15,In Service,41.8442315,-87.7321534,"{'type': 'Point', 'coordinates': [-87.7321534, 41.8442315]}",14,21569,32,205,28,57,22
1962566135789175644,Harlem Ave & Grace St,21325,15,15,In Service,41.94894,-87.80683,"{'type': 'Point', 'coordinates': [-87.80683, 41.94894]}",25,22254,17,444,19,52,38
2007796988006173238,Melvina Ave & Giddings Ave,24368,16,16,In Service,41.96648,-87.78202,"{'type': 'Point', 'coordinates': [-87.78202, 41.96648]}",25,21869,15,95,19,48,38
1866476160171649058,Damen Ave/Coulter St,PI00001,12,12,In Service,41.8492,-87.67564,"{'type': 'Point', 'coordinates': [-87.67564, 41.8492]}",8,14920,33,126,26,43,25
1975534406854476324,Baltimore Ave & 133rd St,24407,16,16,In Service,41.65349,-87.54703,"{'type': 'Point', 'coordinates': [-87.54703, 41.65349]}",47,22250,52,787,47,26,6
1932441844638063332,Harding Ave & 26th St,21332,15,15,In Service,41.844218,-87.723347,"{'type': 'Point', 'coordinates': [-87.723347, 41.844218]}",14,21569,32,227,28,57,22
1963672425916463636,Kildare Ave & Archer Ave,24285,15,15,In Service,41.80034,-87.73079,"{'type': 'Point', 'coordinates': [-87.73079, 41.80034]}",35,22248,54,637,6,56,23
1e7e4cf3-a16b-4cb7-9ead-fdd71e07ea77,Yates Blvd & 93rd St,20237,15,15,In Service,41.7261663902,-87.5662761927,"{'type': 'Point', 'coordinates': [-87.566276192665, 41.726166390245]}",43,21202,44,492,37,25,5
1975534535703495210,Ewing Ave & 106th St,24402,16,16,In Service,41.70266,-87.53564,"{'type': 'Point', 'coordinates': [-87.53564, 41.70266]}",47,21202,49,602,47,25,6
1955583912707186772,Rockwell St & Archer Ave,21379,15,15,In Service,41.82272,-87.68982,"{'type': 'Point', 'coordinates': [-87.68982, 41.82272]}",29,22248,55,641,1,56,12
a3b37ce0-a135-11e9-9cda-0a87ae2ba916,Delano Ct & Roosevelt Rd,KA1706005007,19,19,In Service,41.867491,-87.63219,"{'type': 'Point', 'coordinates': [-87.63219, 41.867491]}",48,14917,38,12,26,35,34
1970337111172100194,Orange Ave & Addison St,21320,15,15,In Service,41.94485,-87.82423,"{'type': 'Point', 'coordinates': [-87.82423, 41.94485]}",39,22254,17,457,19,52,38
1870208802121658482,Rainbow - Beach,KA1503000049.1,15,15,In Service,41.7578709652,-87.5491767528,"{'type': 'Point', 'coordinates': [-87.54917675279, 41.757870965225]}",43,22538,39,421,37,24,5
a3ad66e6-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 53rd St,KA1503000052,11,11,In Service,41.7993362626,-87.6009581145,"{'type': 'Point', 'coordinates': [-87.6009581145, 41.79933626261]}",32,21192,8,441,33,10,3
1943243743326460398,Francisco Ave & 47th St,21381,15,15,In Service,41.80849,-87.69673,"{'type': 'Point', 'coordinates': [-87.69673, 41.80849]}",49,22248,55,85,3,56,12
1965904499533560722,University Ave & 65th St,24376,11,11,In Service,41.77694,-87.59842,"{'type': 'Point', 'coordinates': [-87.59842, 41.77694]}",53,22260,9,27,4,60,20
1939172360789937026,Narragansett Ave & McLean Ave,21309,15,15,In Service,41.9159,-87.78511,"{'type': 'Point', 'coordinates': [-87.78511, 41.9159]}",52,22615,26,597,7,2,29
1945195574597886460,Kedzie Ave & 57th St,21346,15,15,In Service,41.78983,-87.7031,"{'type': 'Point', 'coordinates': [-87.7031, 41.78983]}",49,21867,61,764,8,58,14
1961473975097987236,Meade Ave & Addison St,21324,15,15,In Service,41.94595,-87.77888,"{'type': 'Point', 'coordinates': [-87.77888, 41.94595]}",25,22254,17,443,44,52,38
1934288056893243658,Kostner Ave & Bryn Mawr Ave,24153,15,15,In Service,41.982765,-87.738094,"{'type': 'Point', 'coordinates': [-87.738094, 41.982765]}",28,22532,13,748,38,18,39
1991848709111763594,Michigan Ave & 108th St,24418,16,16,In Service,41.69815,-87.62111,"{'type': 'Point', 'coordinates': [-87.62111, 41.69815]}",30,21861,45,236,43,19,11
a3b22815-a135-11e9-9cda-0a87ae2ba916,Marshfield Ave & 59th St,560,11,11,In Service,41.786833,-87.666215,"{'type': 'Point', 'coordinates': [-87.666215, 41.786833]}",44,22257,65,385,2,23,16
1927677528601722888,Long Ave & North Ave,21375,15,15,In Service,41.9092147,-87.7609189,"{'type': 'Point', 'coordinates': [-87.7609189, 41.9092147]}",4,22615,26,599,45,5,37
a3acdff9-a135-11e9-9cda-0a87ae2ba916,Halsted St & 69th St,15597,11,11,In Service,41.7690617203,-87.6446135779,"{'type': 'Point', 'coordinates': [-87.6446135779, 41.76906172032]}",31,21559,66,410,32,11,16
2020066962711878174,Peterson/Ridge Metra,24458,20,20,In Service,41.9918,-87.67489,"{'type': 'Point', 'coordinates': [-87.67489, 41.9918]}",46,4451,20,43,24,14,40
1984042930424753006,Steelworkers Park,24394,16,16,In Service,41.73793,-87.53091,"{'type': 'Point', 'coordinates': [-87.53091, 41.73793]}",47,21202,42,505,47,25,6
2049399156721566146,Halsted St & 119th St,25437,12,12,In Service,41.67764,-87.64174,"{'type': 'Point', 'coordinates': [-87.64174, 41.67764]}",45,21861,50,60,22,19,21
a3a40088-a135-11e9-9cda-0a87ae2ba916,Franklin St & Chicago Ave,13017,24,24,In Service,41.89679,-87.63564,"{'type': 'Point', 'coordinates': [-87.63564, 41.89679]}",41,14926,37,652,46,54,27
a3a46896-a135-11e9-9cda-0a87ae2ba916,Wells St & Randolph St,TA1305000030,27,27,In Service,41.884295,-87.633963,"{'type': 'Point', 'coordinates': [-87.633963, 41.884295]}",22,14914,38,92,36,46,42
1966307477149012058,Mozart St & 55th St,24267,11,11,In Service,41.79375,-87.69472,"{'type': 'Point', 'coordinates': [-87.69472, 41.79375]}",49,22248,61,777,8,56,14
2024842594057769234,Burling St & Diversey Pkwy,13208,4,4,In Service,41.93314,-87.64776,"{'type': 'Point', 'coordinates': [-87.64776, 41.93314]}",38,21190,57,684,25,22,44
a3aacf29-a135-11e9-9cda-0a87ae2ba916,Halsted St & Clybourn Ave,331,27,27,In Service,41.909668,-87.648128,"{'type': 'Point', 'coordinates': [-87.648128, 41.909668]}",41,22620,37,108,46,54,27
a3aa1623-a135-11e9-9cda-0a87ae2ba916,Broadway & Belmont Ave,13277,19,19,In Service,41.940106,-87.645451,"{'type': 'Point', 'coordinates': [-87.645451, 41.940106]}",38,4449,57,730,25,22,44
1945195369201185184,Kildare Ave & 47th St,21401,15,15,In Service,41.80762,-87.73084,"{'type': 'Point', 'coordinates': [-87.73084, 41.80762]}",35,22248,54,697,8,56,14
a3b2b419-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 83rd St,587,11,11,In Service,41.7433597623,-87.6228439808,"{'type': 'Point', 'coordinates': [-87.622843980789, 41.743359762253]}",31,21546,40,406,32,61,4
a3b310ac-a135-11e9-9cda-0a87ae2ba916,University Library (NU),605,15,15,In Service,42.052939,-87.673447,"{'type': 'Point', 'coordinates': [-87.673447, 42.052939]}",,26293,,,,,
a3a46e71-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Lake St,TA1305000011,35,35,In Service,41.886022,-87.624398,"{'type': 'Point', 'coordinates': [-87.624398, 41.886022]}",22,14309,38,580,36,42,42
a3a3983e-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 71st St,KA1503000018,11,11,In Service,41.766638237,-87.5764501141,"{'type': 'Point', 'coordinates': [-87.5764501141, 41.76663823695]}",32,22538,39,381,33,24,3
